rating,genre,theater_date,dvd_date,runtime
PG-13,Drama,"Oct 18, 2002","Mar 4, 2003",115 minutes
PG-13,Horror,"Oct 18, 2002","Mar 4, 2003",115 minutes
PG-13,Mystery,"Oct 18, 2002","Mar 4, 2003",115 minutes
PG-13,Suspense,"Oct 18, 2002","Mar 4, 2003",115 minutes
PG-13,Romance,"Oct 18, 2002","Mar 4, 2003",115 minutes
PG,Action,"Jun 21, 1966","May 20, 2003",156 minutes
PG,Adventure,"Jun 21, 1966","May 20, 2003",156 minutes
PG,Art House,"Jun 21, 1966","May 20, 2003",156 minutes
PG,International,"Jun 21, 1966","May 20, 2003",156 minutes
PG,Classics,"Jun 21, 1966","May 20, 2003",156 minutes
PG,Drama,"Jun 21, 1966","May 20, 2003",156 minutes
PG,Classics,"Jun 1, 1957","Dec 13, 2011",147 minutes
PG,Drama,"Jun 1, 1957","Dec 13, 2011",147 minutes
G,Action,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Adventure,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Classics,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Comedy,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Musical,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Performing Arts,"Jan 1, 1962","Apr 26, 2005",124 minutes
G,Romance,"Jan 1, 1962","Apr 26, 2005",124 minutes
NR,Documentary,"Jul 2, 1994","Apr 26, 2005",54 minutes
NR,Musical,"Jul 2, 1994","Apr 26, 2005",54 minutes
NR,Performing Arts,"Jul 2, 1994","Apr 26, 2005",54 minutes
G,Classics,"Oct 15, 1965","May 31, 2005",113 minutes
G,Drama,"Oct 15, 1965","May 31, 2005",113 minutes
NR,Drama,"Apr 6, 1997","Dec 7, 2004",93 minutes
NR,Television,"Apr 6, 1997","Dec 7, 2004",93 minutes
R,Action,"Oct 16, 1998","Mar 23, 1999",89 minutes
R,Adventure,"Oct 16, 1998","Mar 23, 1999",89 minutes
R,Horror,"Oct 16, 1998","Mar 23, 1999",89 minutes
PG,Comedy,"Aug 14, 2009","Mar 16, 2010",111 minutes
PG,Drama,"Aug 14, 2009","Mar 16, 2010",111 minutes
PG,Musical,"Aug 14, 2009","Mar 16, 2010",111 minutes
PG,Performing Arts,"Aug 14, 2009","Mar 16, 2010",111 minutes
NR,Comedy,"Oct 11, 1957","Mar 28, 2000",85 minutes
PG,Action,"Nov 18, 1994","Nov 17, 1998",117 minutes
PG,Adventure,"Nov 18, 1994","Nov 17, 1998",117 minutes
PG,Drama,"Nov 18, 1994","Nov 17, 1998",117 minutes
PG,Science Fiction,"Nov 18, 1994","Nov 17, 1998",117 minutes
PG,Fantasy,"Nov 18, 1994","Nov 17, 1998",117 minutes
PG-13,Comedy,"Jan 19, 1990","Apr 28, 1998",96 minutes
PG-13,Horror,"Jan 19, 1990","Apr 28, 1998",96 minutes
PG-13,Action,"Sep 29, 2006","Jan 23, 2007",15 minutes
PG-13,Adventure,"Sep 29, 2006","Jan 23, 2007",15 minutes
PG-13,Drama,"Sep 29, 2006","Jan 23, 2007",15 minutes
R,Action,"May 5, 2000","Nov 21, 2000",171 minutes
R,Adventure,"May 5, 2000","Nov 21, 2000",171 minutes
R,Classics,"May 5, 2000","Nov 21, 2000",171 minutes
R,Drama,"May 5, 2000","Nov 21, 2000",171 minutes
NR,Classics,"May 10, 1934","Jun 18, 2006",59 minutes
NR,Western,"May 10, 1934","Jun 18, 2006",59 minutes
NR,Action,"May 12, 1996","Feb 8, 2011",85 minutes
NR,Adventure,"May 12, 1996","Feb 8, 2011",85 minutes
NR,Drama,"May 12, 1996","Feb 8, 2011",85 minutes
NR,Science Fiction,"May 12, 1996","Feb 8, 2011",85 minutes
NR,Fantasy,"May 12, 1996","Feb 8, 2011",85 minutes
NR,Television,"May 12, 1996","Feb 8, 2011",85 minutes
R,Art House,"Jan 30, 2007","Feb 24, 2009",120 minutes
R,International,"Jan 30, 2007","Feb 24, 2009",120 minutes
R,Comedy,"Jan 30, 2007","Feb 24, 2009",120 minutes
R,Drama,"Jan 30, 2007","Feb 24, 2009",120 minutes
R,Musical,"Jan 30, 2007","Feb 24, 2009",120 minutes
R,Performing Arts,"Jan 30, 2007","Feb 24, 2009",120 minutes
NR,Classics,"Mar 22, 1932","Feb 12, 2008",80 minutes
NR,Comedy,"Mar 22, 1932","Feb 12, 2008",80 minutes
NR,Musical,"Mar 22, 1932","Feb 12, 2008",80 minutes
NR,Performing Arts,"Mar 22, 1932","Feb 12, 2008",80 minutes
NR,Romance,"Mar 22, 1932","Feb 12, 2008",80 minutes
R,Drama,"Nov 10, 1999","Jun 13, 2000",100 minutes
R,Mystery,"Nov 10, 1999","Jun 13, 2000",100 minutes
R,Suspense,"Nov 10, 1999","Jun 13, 2000",100 minutes
PG-13,Action,"Feb 9, 1980","Dec 8, 1998",93 minutes
PG-13,Adventure,"Feb 9, 1980","Dec 8, 1998",93 minutes
PG-13,Art House,"Feb 9, 1980","Dec 8, 1998",93 minutes
PG-13,International,"Feb 9, 1980","Dec 8, 1998",93 minutes
PG-13,Comedy,"Feb 9, 1980","Dec 8, 1998",93 minutes
R,Drama,"Sep 10, 1999","Feb 22, 2000",94 minutes
R,Mystery,"Sep 10, 1999","Feb 22, 2000",94 minutes
R,Suspense,"Sep 10, 1999","Feb 22, 2000",94 minutes
R,Action,"Jun 23, 2006","Oct 10, 2006",97 minutes
R,Adventure,"Jun 23, 2006","Oct 10, 2006",97 minutes
R,Drama,"Jun 23, 2006","Oct 10, 2006",97 minutes
R,Art House,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,International,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Drama,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Horror,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Mystery,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Suspense,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Science Fiction,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Fantasy,"Jun 28, 2013","Oct 29, 2013",118 minutes
R,Drama,"Nov 20, 2015","Mar 15, 2016",118 minutes
R,Romance,"Nov 20, 2015","Mar 15, 2016",118 minutes
R,Horror,"Apr 6, 1990","Aug 28, 2001",90 minutes
R,Mystery,"Apr 6, 1990","Aug 28, 2001",90 minutes
R,Suspense,"Apr 6, 1990","Aug 28, 2001",90 minutes
PG,Classics,"May 9, 1973","Aug 5, 2003",97 minutes
PG,Drama,"May 9, 1973","Aug 5, 2003",97 minutes
PG,Mystery,"May 9, 1973","Aug 5, 2003",97 minutes
PG,Suspense,"May 9, 1973","Aug 5, 2003",97 minutes
PG,Science Fiction,"May 9, 1973","Aug 5, 2003",97 minutes
PG,Fantasy,"May 9, 1973","Aug 5, 2003",97 minutes
R,Horror,"Aug 19, 1988","Aug 21, 2001",93 minutes
R,Horror,"Aug 30, 1991","Oct 7, 2003",90 minutes
R,Mystery,"Aug 30, 1991","Oct 7, 2003",90 minutes
R,Suspense,"Aug 30, 1991","Oct 7, 2003",90 minutes
NR,Classics,"Sep 2, 1950","Apr 7, 2009",98 minutes
NR,Comedy,"Sep 2, 1950","Apr 7, 2009",98 minutes
NR,Drama,"Sep 2, 1950","Apr 7, 2009",98 minutes
NR,Musical,"Sep 2, 1950","Apr 7, 2009",98 minutes
NR,Performing Arts,"Sep 2, 1950","Apr 7, 2009",98 minutes
R,Horror,"Apr 11, 2003","Aug 12, 2003",88 minutes
R,Drama,"Feb 8, 1991","Sep 2, 2003",99 minutes
R,Mystery,"Feb 8, 1991","Sep 2, 2003",99 minutes
R,Suspense,"Feb 8, 1991","Sep 2, 2003",99 minutes
R,Comedy,"Sep 21, 2007","Jan 15, 2008",101 minutes
R,Horror,"Aug 27, 1999","Feb 8, 2000",110 minutes
R,Mystery,"Aug 27, 1999","Feb 8, 2000",110 minutes
R,Suspense,"Aug 27, 1999","Feb 8, 2000",110 minutes
R,Science Fiction,"Aug 27, 1999","Feb 8, 2000",110 minutes
R,Fantasy,"Aug 27, 1999","Feb 8, 2000",110 minutes
R,Comedy,"May 5, 1983","Nov 21, 2000",91 minutes
R,Horror,"May 5, 1983","Nov 21, 2000",91 minutes
R,Musical,"May 5, 1983","Nov 21, 2000",91 minutes
R,Performing Arts,"May 5, 1983","Nov 21, 2000",91 minutes
R,Drama,"Nov 25, 2005","Oct 31, 2006",110 minutes
PG,Action,"Jan 1, 1994","Mar 12, 2002",94 minutes
PG,Adventure,"Jan 1, 1994","Mar 12, 2002",94 minutes
PG,Drama,"Jan 1, 1994","Mar 12, 2002",94 minutes
PG,Kids,"Jan 1, 1994","Mar 12, 2002",94 minutes
PG,Family,"Jan 1, 1994","Mar 12, 2002",94 minutes
R,Action,"Jan 29, 2016","Apr 26, 2016",97 minutes
R,Adventure,"Jan 29, 2016","Apr 26, 2016",97 minutes
R,Drama,"Jan 29, 2016","Apr 26, 2016",97 minutes
R,Western,"Jan 29, 2016","Apr 26, 2016",97 minutes
NR,Action,"Dec 31, 1991","Mar 28, 2006",101 minutes
NR,Adventure,"Dec 31, 1991","Mar 28, 2006",101 minutes
NR,Art House,"Dec 31, 1991","Mar 28, 2006",101 minutes
NR,International,"Dec 31, 1991","Mar 28, 2006",101 minutes
NR,Comedy,"Dec 31, 1991","Mar 28, 2006",101 minutes
R,Comedy,"Dec 14, 1979","Jul 26, 2005",99 minutes
NR,Classics,"Jan 1, 1966","Feb 3, 2009",128 minutes
NR,Drama,"Jan 1, 1966","Feb 3, 2009",128 minutes
R,Drama,"Nov 16, 1994","Sep 24, 2002",98 minutes
R,Science Fiction,"Nov 16, 1994","Sep 24, 2002",98 minutes
R,Fantasy,"Nov 16, 1994","Sep 24, 2002",98 minutes
R,Romance,"Nov 16, 1994","Sep 24, 2002",98 minutes
R,Comedy,"May 30, 2014","Oct 7, 2014",116 minutes
R,Western,"May 30, 2014","Oct 7, 2014",116 minutes
NR,Horror,"Jul 8, 2009","Jul 27, 2010",98 minutes
NR,Mystery,"Jul 1, 2016","Jul 1, 2016",81 minutes
NR,Suspense,"Jul 1, 2016","Jul 1, 2016",81 minutes
PG,Action,"Mar 1, 1980","Jun 17, 2008",94 minutes
PG,Adventure,"Mar 1, 1980","Jun 17, 2008",94 minutes
PG,Comedy,"Mar 1, 1980","Jun 17, 2008",94 minutes
PG,Mystery,"Mar 1, 1980","Jun 17, 2008",94 minutes
PG,Suspense,"Mar 1, 1980","Jun 17, 2008",94 minutes
R,Comedy,"Mar 2, 2012","May 8, 2012",94 minutes
PG-13,Action,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Adventure,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Documentary,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Science Fiction,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Fantasy,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Special Interest,"Apr 1, 1994","Dec 14, 1994",93 minutes
PG-13,Western,"Apr 1, 1994","Dec 14, 1994",93 minutes
NR,Classics,"Dec 31, 1960","Jan 1, 1998",85 minutes
NR,Drama,"Dec 31, 1960","Jan 1, 1998",85 minutes
R,Action,"Jul 28, 2006","Dec 5, 2006",132 minutes
R,Adventure,"Jul 28, 2006","Dec 5, 2006",132 minutes
R,Drama,"Jul 28, 2006","Dec 5, 2006",132 minutes
R,Action,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,Adventure,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,Art House,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,International,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,Drama,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,Faith,"Sep 5, 1991","Jul 7, 1998",101 minutes
R,Spirituality,"Sep 5, 1991","Jul 7, 1998",101 minutes
NR,Classics,"Mar 18, 1964","Oct 25, 2005",87 minutes
NR,Horror,"Mar 18, 1964","Oct 25, 2005",87 minutes
PG-13,Drama,"Oct 27, 1989","Apr 22, 2003",100 minutes
PG,Action,"Jun 23, 1970","Aug 1, 2000",143 minutes
PG,Adventure,"Jun 23, 1970","Aug 1, 2000",143 minutes
PG,Classics,"Jun 23, 1970","Aug 1, 2000",143 minutes
PG,Comedy,"Jun 23, 1970","Aug 1, 2000",143 minutes
PG,Drama,"Jun 23, 1970","Aug 1, 2000",143 minutes
PG-13,Action,"Sep 1, 2006","Feb 20, 2007",95 minutes
PG-13,Adventure,"Sep 1, 2006","Feb 20, 2007",95 minutes
PG-13,Drama,"Sep 1, 2006","Feb 20, 2007",95 minutes
PG-13,Drama,"Aug 13, 2010","Nov 23, 2010",133 minutes
PG-13,Drama,"Mar 12, 2004","Jun 22, 2004",95 minutes
PG-13,Mystery,"Mar 12, 2004","Jun 22, 2004",95 minutes
PG-13,Suspense,"Mar 12, 2004","Jun 22, 2004",95 minutes
R,Action,"Jul 30, 1993","Jun 20, 2000",129 minutes
R,Adventure,"Jul 30, 1993","Jun 20, 2000",129 minutes
R,Drama,"Jul 30, 1993","Jun 20, 2000",129 minutes
R,Mystery,"Jul 30, 1993","Jun 20, 2000",129 minutes
R,Suspense,"Jul 30, 1993","Jun 20, 2000",129 minutes
R,Comedy,"Mar 9, 2012","Jul 17, 2012",107 minutes
R,Drama,"Mar 9, 2012","Jul 17, 2012",107 minutes
R,Drama,"Jun 25, 1982","Aug 27, 1997",114 minutes
R,Science Fiction,"Jun 25, 1982","Aug 27, 1997",114 minutes
R,Fantasy,"Jun 25, 1982","Aug 27, 1997",114 minutes
NR,Classics,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Horror,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Mystery,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Suspense,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Science Fiction,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Fantasy,"Nov 5, 1956","Jul 26, 2004",90 minutes
NR,Classics,"Jul 29, 1965","Dec 2, 2003",52 minutes
NR,Documentary,"Jul 29, 1965","Dec 2, 2003",52 minutes
NR,Drama,"Jul 29, 1965","Dec 2, 2003",52 minutes
NR,Romance,"Jul 29, 1965","Dec 2, 2003",52 minutes
PG,Action,"Nov 23, 1979","Jul 10, 1992",111 minutes
PG,Adventure,"Nov 23, 1979","Jul 10, 1992",111 minutes
PG,Western,"Nov 23, 1979","Jul 10, 1992",111 minutes
PG-13,Art House,"Jan 1, 1993","Apr 1, 2008",120 minutes
PG-13,International,"Jan 1, 1993","Apr 1, 2008",120 minutes
PG-13,Drama,"Jan 1, 1993","Apr 1, 2008",120 minutes
R,Drama,"Aug 16, 2013","Dec 17, 2013",105 minutes
PG,Comedy,"Jun 5, 1987","Apr 24, 2007",111 minutes
PG,Kids,"Jun 5, 1987","Apr 24, 2007",111 minutes
PG,Family,"Jun 5, 1987","Apr 24, 2007",111 minutes
R,Comedy,"Feb 7, 2013","Jun 4, 2013",111 minutes
R,Horror,"Oct 16, 2015","Feb 9, 2016",119 minutes
G,Action,"Jan 1, 1967","Jun 4, 2002",111 minutes
G,Adventure,"Jan 1, 1967","Jun 4, 2002",111 minutes
G,Western,"Jan 1, 1967","Jun 4, 2002",111 minutes
PG-13,Comedy,"Dec 29, 2010","Jun 7, 2011",129 minutes
PG-13,Drama,"Dec 29, 2010","Jun 7, 2011",129 minutes
NR,Action,"Nov 4, 1964","Oct 31, 2000",83 minutes
NR,Adventure,"Nov 4, 1964","Oct 31, 2000",83 minutes
NR,Classics,"Nov 4, 1964","Oct 31, 2000",83 minutes
NR,Drama,"Nov 4, 1964","Oct 31, 2000",83 minutes
NR,Mystery,"Nov 4, 1964","Oct 31, 2000",83 minutes
NR,Suspense,"Nov 4, 1964","Oct 31, 2000",83 minutes
PG-13,Documentary,"Jul 10, 2009","Jan 26, 2010",93 minutes
PG-13,Musical,"Jul 10, 2009","Jan 26, 2010",93 minutes
PG-13,Performing Arts,"Jul 10, 2009","Jan 26, 2010",93 minutes
G,Action,"Apr 30, 1999","Jul 27, 1999",155 minutes
G,Adventure,"Apr 30, 1999","Jul 27, 1999",155 minutes
G,Art House,"Apr 30, 1999","Jul 27, 1999",155 minutes
G,International,"Apr 30, 1999","Jul 27, 1999",155 minutes
R,Drama,"Dec 23, 1968","Apr 20, 2004",103 minutes
R,Comedy,"Sep 28, 1994","Aug 13, 2002",124 minutes
R,Drama,"Sep 28, 1994","Aug 13, 2002",124 minutes
R,Art House,"Dec 21, 2011","Jul 10, 2012",142 minutes
R,International,"Dec 21, 2011","Jul 10, 2012",142 minutes
R,Drama,"Dec 21, 2011","Jul 10, 2012",142 minutes
R,Special Interest,"Dec 21, 2011","Jul 10, 2012",142 minutes
PG-13,Drama,"Oct 22, 2010","Mar 15, 2011",126 minutes
PG-13,Mystery,"Oct 22, 2010","Mar 15, 2011",126 minutes
PG-13,Suspense,"Oct 22, 2010","Mar 15, 2011",126 minutes
PG-13,Comedy,"Mar 14, 2014","Jul 22, 2014",111 minutes
PG-13,Drama,"Mar 14, 2014","Jul 22, 2014",111 minutes
PG-13,Drama,"Aug 11, 2000","Nov 14, 2001",103 minutes
PG-13,Romance,"Aug 11, 2000","Nov 14, 2001",103 minutes
NR,Classics,"Jan 1, 1956","Jun 5, 2007",95 minutes
NR,Comedy,"Jan 1, 1956","Jun 5, 2007",95 minutes
G,Kids,"Jun 1, 1998","Jan 11, 2005",83 minutes
G,Family,"Jun 1, 1998","Jan 11, 2005",83 minutes
G,Science Fiction,"Jun 1, 1998","Jan 11, 2005",83 minutes
G,Fantasy,"Jun 1, 1998","Jan 11, 2005",83 minutes
NR,Classics,"Jun 13, 1953","Oct 21, 2003",80 minutes
NR,Horror,"Jun 13, 1953","Oct 21, 2003",80 minutes
NR,Science Fiction,"Jun 13, 1953","Oct 21, 2003",80 minutes
NR,Fantasy,"Jun 13, 1953","Oct 21, 2003",80 minutes
PG,Drama,"Jun 1, 1995","Jul 27, 1999",87 minutes
PG,Romance,"Jun 1, 1995","Jul 27, 1999",87 minutes
NR,Art House,"May 14, 2010","Jul 13, 2010",90 minutes
NR,International,"May 14, 2010","Jul 13, 2010",90 minutes
NR,Comedy,"May 14, 2010","Jul 13, 2010",90 minutes
NR,Drama,"May 14, 2010","Jul 13, 2010",90 minutes
NR,Classics,"Mar 4, 1943","Aug 21, 2003",95 minutes
NR,Comedy,"Mar 4, 1943","Aug 21, 2003",95 minutes
NR,Musical,"Mar 4, 1943","Aug 21, 2003",95 minutes
NR,Performing Arts,"Mar 4, 1943","Aug 21, 2003",95 minutes
R,Comedy,"Apr 18, 2014","Aug 12, 2014",87 minutes
R,Drama,"Mar 10, 2006","Jul 4, 2006",114 minutes
PG,Action,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Adventure,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Animation,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Comedy,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Kids,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Family,"Nov 20, 2009","Mar 9, 2010",91 minutes
PG,Action,"May 28, 1982","Mar 18, 2003",99 minutes
PG,Adventure,"May 28, 1982","Mar 18, 2003",99 minutes
PG,Drama,"May 28, 1982","Mar 18, 2003",99 minutes
NR,Horror,"Jan 12, 1966","May 26, 1998",90 minutes
PG-13,Comedy,"Nov 19, 1993","Feb 22, 2000",94 minutes
PG-13,Horror,"Nov 19, 1993","Feb 22, 2000",94 minutes
PG,Drama,"Sep 11, 1998","Jul 10, 2001",98 minutes
PG-13,Drama,"May 8, 2015","Mar 1, 2016",100 minutes
G,Art House,"Nov 3, 1953","Oct 30, 2003",134 minutes
G,International,"Nov 3, 1953","Oct 30, 2003",134 minutes
G,Drama,"Nov 3, 1953","Oct 30, 2003",134 minutes
R,Action,"Apr 1, 1989","Nov 18, 2003",97 minutes
R,Adventure,"Apr 1, 1989","Nov 18, 2003",97 minutes
R,Mystery,"Apr 1, 1989","Nov 18, 2003",97 minutes
R,Suspense,"Apr 1, 1989","Nov 18, 2003",97 minutes
PG-13,Drama,"Nov 17, 2000","Apr 10, 2001",106 minutes
PG-13,Romance,"Nov 17, 2000","Apr 10, 2001",106 minutes
R,Action,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Adventure,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Comedy,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Drama,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Mystery,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Suspense,"Jan 1, 2002","Mar 18, 2003",87 minutes
R,Comedy,"Jul 20, 2007","Aug 28, 2007",86 minutes
R,Kids,"Jul 20, 2007","Aug 28, 2007",86 minutes
R,Family,"Jul 20, 2007","Aug 28, 2007",86 minutes
R,Television,"Jul 20, 2007","Aug 28, 2007",86 minutes
PG-13,Comedy,"Feb 18, 2000","Jun 27, 2000",95 minutes
PG-13,Drama,"Feb 18, 2000","Jun 27, 2000",95 minutes
R,Comedy,"Aug 28, 2009","Dec 15, 2009",121 minutes
R,Drama,"Aug 28, 2009","Dec 15, 2009",121 minutes
R,Musical,"Aug 28, 2009","Dec 15, 2009",121 minutes
R,Performing Arts,"Aug 28, 2009","Dec 15, 2009",121 minutes
R,Action,"Apr 16, 2003","Jul 8, 2003",108 minutes
R,Adventure,"Apr 16, 2003","Jul 8, 2003",108 minutes
R,Art House,"Apr 16, 2003","Jul 8, 2003",108 minutes
R,International,"Apr 16, 2003","Jul 8, 2003",108 minutes
NR,Art House,"Mar 15, 2002","Jun 21, 2005",83 minutes
NR,International,"Mar 15, 2002","Jun 21, 2005",83 minutes
NR,Drama,"Mar 15, 2002","Jun 21, 2005",83 minutes
NR,Classics,"Jan 19, 1942","Aug 27, 1997",114 minutes
NR,Comedy,"Jan 19, 1942","Aug 27, 1997",114 minutes
NR,Romance,"Jan 19, 1942","Aug 27, 1997",114 minutes
PG,Action,"Jun 27, 1973","Jan 20, 2004",95 minutes
PG,Adventure,"Jun 27, 1973","Jan 20, 2004",95 minutes
PG,Classics,"Jun 27, 1973","Jan 20, 2004",95 minutes
PG,Horror,"Jun 27, 1973","Jan 20, 2004",95 minutes
NR,Action,"Apr 10, 1968","Jun 4, 2002",109 minutes
NR,Adventure,"Apr 10, 1968","Jun 4, 2002",109 minutes
NR,Classics,"Apr 10, 1968","Jun 4, 2002",109 minutes
NR,Western,"Apr 10, 1968","Jun 4, 2002",109 minutes
NR,Romance,"Apr 10, 1968","Jun 4, 2002",109 minutes
G,Classics,"Jan 1, 1947","Apr 17, 2007",94 minutes
G,Drama,"Jan 1, 1947","Apr 17, 2007",94 minutes
PG-13,Action,"May 25, 2010","May 25, 2010",94 minutes
PG-13,Adventure,"May 25, 2010","May 25, 2010",94 minutes
PG-13,Science Fiction,"May 25, 2010","May 25, 2010",94 minutes
PG-13,Fantasy,"May 25, 2010","May 25, 2010",94 minutes
R,Drama,"May 3, 1995","Apr 6, 2004",125 minutes
PG,Classics,"Jul 7, 1960","Sep 23, 2014",146 minutes
PG,Drama,"Jul 7, 1960","Sep 23, 2014",146 minutes
PG-13,Drama,"Mar 16, 2018","Jun 12, 2018",109 minutes
R,Art House,"Oct 22, 1986","Jun 5, 2001",113 minutes
R,International,"Oct 22, 1986","Jun 5, 2001",113 minutes
R,Comedy,"Oct 22, 1986","Jun 5, 2001",113 minutes
R,Drama,"Oct 22, 1986","Jun 5, 2001",113 minutes
PG,Classics,"Sep 19, 1951","May 18, 1999",122 minutes
PG,Drama,"Sep 19, 1951","May 18, 1999",122 minutes
R,Comedy,"Sep 20, 2002","Feb 11, 2003",103 minutes
R,Drama,"Sep 20, 2002","Feb 11, 2003",103 minutes
R,Mystery,"Sep 20, 2002","Feb 11, 2003",103 minutes
R,Suspense,"Sep 20, 2002","Feb 11, 2003",103 minutes
PG-13,Action,"Feb 7, 1997","Jan 20, 1998",109 minutes
PG-13,Adventure,"Feb 7, 1997","Jan 20, 1998",109 minutes
R,Drama,"Dec 15, 1993","Mar 9, 2004",196 minutes
PG,Action,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Adventure,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Art House,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,International,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Drama,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Kids,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Family,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Science Fiction,"Jul 1, 1987","Apr 24, 2001",95 minutes
PG,Fantasy,"Jul 1, 1987","Apr 24, 2001",95 minutes
R,Comedy,"Jan 11, 2013","Apr 2, 2013",98 minutes
R,Drama,"Dec 5, 2008","Mar 10, 2009",108 minutes
R,Musical,"Dec 5, 2008","Mar 10, 2009",108 minutes
R,Performing Arts,"Dec 5, 2008","Mar 10, 2009",108 minutes
NR,Classics,"Jul 24, 1948","Sep 30, 2003",78 minutes
NR,Drama,"Jul 24, 1948","Sep 30, 2003",78 minutes
NR,Mystery,"Jul 24, 1948","Sep 30, 2003",78 minutes
NR,Suspense,"Jul 24, 1948","Sep 30, 2003",78 minutes
R,Comedy,"Jun 6, 1980","Feb 29, 2000",95 minutes
R,Science Fiction,"Jun 6, 1980","Feb 29, 2000",95 minutes
R,Fantasy,"Jun 6, 1980","Feb 29, 2000",95 minutes
PG,Art House,"Feb 12, 1982","May 1, 1991",98 minutes
PG,International,"Feb 12, 1982","May 1, 1991",98 minutes
PG,Drama,"Feb 12, 1982","May 1, 1991",98 minutes
R,Art House,"Jan 16, 1998","Apr 10, 2001",120 minutes
R,International,"Jan 16, 1998","Apr 10, 2001",120 minutes
R,Drama,"Jan 16, 1998","Apr 10, 2001",120 minutes
PG-13,Action,"Feb 20, 2008","Jul 1, 2008",90 minutes
PG-13,Adventure,"Feb 20, 2008","Jul 1, 2008",90 minutes
PG-13,Drama,"Feb 20, 2008","Jul 1, 2008",90 minutes
PG-13,Mystery,"Feb 20, 2008","Jul 1, 2008",90 minutes
PG-13,Suspense,"Feb 20, 2008","Jul 1, 2008",90 minutes
PG-13,Mystery,"Aug 3, 2018","Oct 30, 2018",105 minutes
PG-13,Suspense,"Aug 3, 2018","Oct 30, 2018",105 minutes
PG-13,Science Fiction,"Aug 3, 2018","Oct 30, 2018",105 minutes
PG-13,Fantasy,"Aug 3, 2018","Oct 30, 2018",105 minutes
NR,Classics,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Drama,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Musical,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Performing Arts,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Mystery,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Suspense,"Jul 31, 1955","Jul 22, 2008",95 minutes
NR,Documentary,"Feb 1, 2013","Apr 7, 2014",108 minutes
NR,Musical,"Feb 1, 2013","Apr 7, 2014",108 minutes
NR,Performing Arts,"Feb 1, 2013","Apr 7, 2014",108 minutes
PG-13,Comedy,"Nov 7, 1997","Mar 31, 1998",92 minutes
NR,Action,"Dec 29, 1948","May 24, 2005",60 minutes
NR,Adventure,"Dec 29, 1948","May 24, 2005",60 minutes
NR,Classics,"Dec 29, 1948","May 24, 2005",60 minutes
NR,Drama,"Dec 29, 1948","May 24, 2005",60 minutes
NR,Western,"Dec 29, 1948","May 24, 2005",60 minutes
PG,Art House,"Dec 13, 2002","Apr 15, 2003",96 minutes
PG,International,"Dec 13, 2002","Apr 15, 2003",96 minutes
